time_h,bc_rate_frac,P_bar,T_C,subcooling_C,holdup,v_m_mps,f_slug_Hz,phi_hydrate,deposit_mm,Phi_SH
4.5234,1,114.29,8.7117,2.4892,0.77815,2.2263,0.1312,0,0,1.1734
4.5289,1,114.33,8.712,2.4869,0.7808,2.2243,0.13113,0,0,1.1733
4.5344,1,114.28,8.7126,2.4811,0.78262,2.2189,0.13111,0,0,1.1712
4.5398,1,114.22,8.7134,2.4665,0.78404,2.207,0.13113,0,0,1.1631
4.5451,1,114.15,8.7145,2.4505,0.78298,2.2221,0.13109,0,0,1.1456
4.5505,1,114.08,8.7158,2.4341,0.77896,2.2869,0.13101,0,0,1.129
4.5557,1,114.1,8.7171,2.4201,0.77278,2.326,0.13094,0,0,1.1129
4.5611,1,114,8.7185,2.4088,0.76502,2.3616,0.13088,0,0,1.098
4.5663,1,113.82,8.7199,2.3965,0.75643,2.3918,0.13085,0,0,1.0837
4.5714,1,113.67,8.7215,2.3799,0.75165,2.4078,0.13085,0,0,1.069
4.5764,1,113.57,8.7233,2.3613,0.74254,2.4069,0.13078,0,0,1.0532
4.5818,1,113.47,8.7251,2.3451,0.73582,2.4102,0.13078,0,0,1.0411
4.587,1,113.36,8.7269,2.3321,0.72621,2.4211,0.13073,0,0,1.0354
4.5923,1,113.21,8.7284,2.3285,0.71618,2.4381,0.13068,0,0,1.0344
4.5975,1,112.95,8.7297,2.3297,0.70489,2.4279,0.13062,0,0,1.0298
4.6031,1,112.92,8.7308,2.3336,0.69514,2.3987,0.13058,0,0,1.0241
4.6087,1,112.99,8.7317,2.3387,0.6862,2.3747,0.13058,0,0,1.0199
4.6146,1,113.06,8.7324,2.3444,0.67873,2.3565,0.13061,0,0,1.0156
4.6205,1,113.14,8.7329,2.35,0.67254,2.3421,0.13065,0,0,1.0131
4.6265,1,113.22,8.7333,2.3571,0.6681,2.3296,0.13069,0,0,1.0133
4.6326,1,113.31,8.7335,2.3651,0.66658,2.3188,0.13073,0,0,1.0184
4.6386,1,113.37,8.7336,2.3731,0.66736,2.3012,0.13078,0,0,1.0244
4.6447,1,113.44,8.7336,2.3803,0.66973,2.2875,0.1308,0,0,1.0308
4.6507,1,113.52,8.7337,2.3872,0.67453,2.2781,0.13083,0,0,1.0384
4.6568,1,113.6,8.7337,2.394,0.68144,2.2701,0.13086,0,0,1.0474
4.6629,1,113.68,8.7337,2.401,0.68955,2.26,0.13091,0,0,1.0553
4.669,1,113.77,8.7337,2.408,0.69831,2.249,0.13095,0,0,1.0617
4.6751,1,113.85,8.7337,2.4147,0.70649,2.2394,0.13098,0,0,1.0671
4.6813,1,113.93,8.7337,2.421,0.71415,2.2353,0.13101,0,0,1.0697
4.6874,1,114,8.7337,2.4271,0.72121,2.23,0.13103,0,0,1.0699
4.6935,1,114.07,8.7336,2.4327,0.72757,2.2297,0.13101,0,0,1.0808
4.6994,1,114.09,8.7336,2.437,0.73342,2.2291,0.13103,0,0,1.0906
4.7052,1,114.12,8.7335,2.4396,0.73036,2.2258,0.13104,0,0,1.0996
4.7109,1,114.16,8.7335,2.4407,0.73472,2.2313,0.13105,0,0,1.1079
4.7165,1,114.17,8.7335,2.4412,0.74002,2.2357,0.13105,0,0,1.1154
4.7222,1,114.18,8.7336,2.4412,0.74165,2.241,0.13105,0,0,1.1224
4.7278,1,114.17,8.7336,2.4409,0.74657,2.2458,0.13105,0,0,1.129
4.7335,1,114.17,8.7337,2.4403,0.75124,2.2501,0.13105,0,0,1.1351
4.7392,1,114.17,8.7338,2.4397,0.75567,2.2538,0.13105,0,0,1.141
4.745,1,114.17,8.734,2.4401,0.75988,2.256,0.13105,0,0,1.1443
4.7509,1,114.17,8.734,2.4418,0.76332,2.2573,0.13106,0,0,1.1417
4.7568,1,114.17,8.7341,2.4446,0.76695,2.2543,0.13107,0,0,1.1409
4.7626,1,114.19,8.7341,2.4474,0.77032,2.2484,0.13109,0,0,1.1417
4.7685,1,114.22,8.7341,2.4499,0.77337,2.2414,0.1311,0,0,1.1442
4.7745,1,114.26,8.7341,2.4515,0.77617,2.2404,0.13111,0,0,1.1486
4.7804,1,114.29,8.7341,2.4523,0.77796,2.2436,0.13112,0,0,1.1537
4.7864,1,114.29,8.7341,2.4522,0.78038,2.2465,0.13112,0,0,1.159
4.7924,1,114.26,8.7342,2.4516,0.78262,2.2517,0.13112,0,0,1.1645
4.7983,1,114.25,8.7342,2.451,0.78393,2.2549,0.13112,0,0,1.1681
4.8041,1,114.25,8.7342,2.4511,0.78214,2.2565,0.13111,0,0,1.1531
4.8098,1,114.27,8.7341,2.4524,0.78012,2.2555,0.1311,0,0,1.1379
4.8153,1,114.28,8.734,2.4525,0.77604,2.2542,0.1311,0,0,1.1225
4.8206,1,114.24,8.7339,2.4483,0.7704,2.2596,0.13112,0,0,1.1065
4.826,1,114.16,8.734,2.4394,0.76267,2.2638,0.1311,0,0,1.0919
4.8314,1,114.13,8.7341,2.4272,0.75409,2.2951,0.13103,0,0,1.0786
4.8365,1,114.01,8.7344,2.4155,0.7434,2.3287,0.13096,0,0,1.063
4.8419,1,113.9,8.7347,2.4041,0.732,2.3639,0.13091,0,0,1.0465
4.8473,1,113.84,8.735,2.3945,0.72438,2.3907,0.13088,0,0,1.034
4.8527,1,113.72,8.7351,2.3929,0.71379,2.3998,0.13084,0,0,1.027
4.8579,1,113.66,8.7353,2.3904,0.70563,2.3944,0.13082,0,0,1.0222
4.863,1,113.62,8.7355,2.3839,0.69639,2.3675,0.13085,0,0,1.0164
4.8682,1,113.55,8.7361,2.367,0.68886,2.3727,0.13084,0,0,1.0068
4.8734,1,113.45,8.7372,2.3433,0.68189,2.4024,0.13077,0,0,0.99669
4.8786,1,113.27,8.7381,2.3338,0.67591,2.4493,0.13074,0,0,0.99333
4.8839,1,113.14,8.739,2.3309,0.67116,2.4411,0.13072,0,0,0.99035
4.8895,1,113.07,8.7398,2.3318,0.67068,2.4199,0.13068,0,0,0.9882
4.8952,1,113.04,8.7405,2.3343,0.66724,2.3969,0.13065,0,0,0.98785
4.9011,1,113.09,8.7412,2.3377,0.66558,2.3784,0.13066,0,0,0.99112
4.9069,1,113.13,8.7419,2.3411,0.66641,2.3653,0.13068,0,0,0.99511
4.9129,1,113.18,8.7425,2.3448,0.66717,2.3529,0.1307,0,0,0.99978
4.9189,1,113.24,8.7432,2.3493,0.66971,2.3388,0.13072,0,0,1.0053
4.925,1,113.31,8.7438,2.3546,0.67318,2.3251,0.13076,0,0,1.0114
4.931,1,113.38,8.7445,2.36,0.6776,2.3124,0.1308,0,0,1.0181
4.937,1,113.45,8.7452,2.365,0.68305,2.3006,0.13081,0,0,1.0256
4.9431,1,113.52,8.7459,2.3697,0.68972,2.2869,0.13083,0,0,1.0341
4.9492,1,113.59,8.7468,2.3744,0.69728,2.2744,0.13087,0,0,1.0426
4.9553,1,113.68,8.7476,2.3794,0.70524,2.2638,0.1309,0,0,1.0502
4.9614,1,113.77,8.7486,2.3847,0.71277,2.2532,0.13094,0,0,1.0552
4.9675,1,113.86,8.7495,2.3901,0.7198,2.2495,0.13098,0,0,1.0646
4.9735,1,113.94,8.7504,2.3959,0.7262,2.2527,0.13096,0,0,1.0758
4.9793,1,114.02,8.7512,2.4017,0.73214,2.2494,0.13093,0,0,1.0863
4.9851,1,114.06,8.7521,2.4075,0.73469,2.2396,0.13096,0,0,1.0959
4.9907,1,114.09,8.7529,2.4129,0.74018,2.2322,0.13099,0,0,1.105
4.9963,1,114.15,8.7537,2.4174,0.74534,2.228,0.13102,0,0,1.1135
5.0019,1,114.2,8.7546,2.4207,0.75024,2.2268,0.13105,0,0,1.1216
5.0074,1,114.23,8.7556,2.4231,0.75493,2.2281,0.13107,0,0,1.1291
5.013,1,114.25,8.7566,2.4243,0.75774,2.2338,0.13108,0,0,1.1363
5.0187,1,114.25,8.7576,2.4251,0.76228,2.239,0.13109,0,0,1.1432
5.0244,1,114.27,8.7588,2.4255,0.7667,2.2431,0.1311,0,0,1.1499
5.0303,1,114.28,8.76,2.4255,0.77001,2.2463,0.1311,0,0,1.1512
5.0362,1,114.3,8.7613,2.4255,0.77281,2.2483,0.13111,0,0,1.15
5.042,1,114.31,8.7625,2.4256,0.77696,2.2489,0.13112,0,0,1.1498
5.0478,1,114.32,8.7638,2.4271,0.78094,2.2453,0.13113,0,0,1.1515
5.0536,1,114.35,8.7651,2.43,0.7838,2.2378,0.13115,0,0,1.1545
5.0595,1,114.4,8.7663,2.4338,0.78629,2.2295,0.13118,0,0,1.1587
5.0654,1,114.42,8.7674,2.4379,0.78956,2.2307,0.13121,0,0,1.1649
5.0712,1,114.43,8.7684,2.4421,0.79257,2.2242,0.13124,0,0,1.1721
5.0769,1,114.42,8.7694,2.4463,0.79315,2.2206,0.13123,0,0,1.1805
5.0825,1,114.45,8.7703,2.4511,0.79561,2.2182,0.13121,0,0,1.1895
5.088,1,114.48,8.7711,2.4574,0.79783,2.2162,0.13123,0,0,1.1993
5.0932,1,114.5,8.7718,2.4635,0.79956,2.2128,0.13127,0,0,1.1953
5.0987,1,114.53,8.7725,2.4611,0.79938,2.2177,0.13129,0,0,1.1817
5.1041,1,114.53,8.7735,2.4492,0.7964,2.2321,0.13126,0,0,1.1673
5.1092,1,114.46,8.7747,2.4338,0.79184,2.2727,0.13117,0,0,1.1511
5.1144,1,114.41,8.776,2.4168,0.78455,2.2862,0.13108,0,0,1.1324
5.12,1,114.33,8.7775,2.3994,0.77428,2.3283,0.13101,0,0,1.1136
5.1256,1,114.15,8.779,2.3831,0.76274,2.3487,0.13101,0,0,1.0964
5.1311,1,114.02,8.7805,2.3664,0.75034,2.3832,0.13099,0,0,1.0803
5.1365,1,113.93,8.7819,2.3525,0.73853,2.3969,0.13095,0,0,1.066
5.1419,1,113.85,8.7835,2.3307,0.72854,2.3984,0.13088,0,0,1.0523
5.1473,1,113.74,8.7851,2.3131,0.71673,2.4117,0.13086,0,0,1.0409
5.1527,1,113.57,8.7865,2.305,0.70527,2.4196,0.1309,0,0,1.0312
5.1581,1,113.47,8.7875,2.3031,0.69392,2.4269,0.13092,0,0,1.0233
5.1637,1,113.43,8.7883,2.3045,0.68361,2.4132,0.1309,0,0,1.0173
5.1694,1,113.43,8.7888,2.308,0.67582,2.3909,0.13086,0,0,1.0122
5.1752,1,113.44,8.789,2.3141,0.67183,2.3636,0.13081,0,0,1.0075
5.181,1,113.46,8.7889,2.3226,0.66537,2.3347,0.13077,0,0,1.0037
5.1869,1,113.58,8.7886,2.3326,0.66069,2.3084,0.13081,0,0,1.0008
5.1928,1,113.68,8.7881,2.3423,0.65766,2.2951,0.13085,0,0,1.0007
5.1987,1,113.75,8.7875,2.3517,0.65746,2.2865,0.13091,0,0,1.0058
5.2048,1,113.83,8.7869,2.3609,0.661,2.2775,0.13094,0,0,1.0125
5.2109,1,113.91,8.7862,2.3702,0.66699,2.2662,0.13096,0,0,1.0211
5.217,1,114,8.7856,2.3791,0.67459,2.2617,0.13099,0,0,1.0299
5.2232,1,114.09,8.7849,2.388,0.68261,2.2514,0.13104,0,0,1.0381
5.2293,1,114.17,8.7843,2.3955,0.69015,2.2465,0.13107,0,0,1.0457
5.2355,1,114.25,8.7837,2.4021,0.69721,2.2385,0.1311,0,0,1.0522
5.2416,1,114.31,8.7831,2.4076,0.70382,2.2326,0.13111,0,0,1.057
5.2477,1,114.37,8.7826,2.4127,0.71001,2.2282,0.13113,0,0,1.0604
5.2538,1,114.41,8.7821,2.4154,0.71586,2.2267,0.13115,0,0,1.0626
5.2599,1,114.43,8.7817,2.4162,0.72137,2.2309,0.13116,0,0,1.0676
5.266,1,114.43,8.7814,2.416,0.72657,2.239,0.13117,0,0,1.0766
5.272,1,114.41,8.7812,2.4155,0.73141,2.2444,0.13117,0,0,1.0849
5.2779,1,114.41,8.7811,2.4145,0.73498,2.2488,0.13116,0,0,1.0923
5.2837,1,114.41,8.781,2.4133,0.73728,2.2535,0.13115,0,0,1.0993
5.2894,1,114.39,8.781,2.412,0.74137,2.2567,0.13115,0,0,1.1058
5.2951,1,114.39,8.781,2.4109,0.7452,2.258,0.13114,0,0,1.1119
5.3007,1,114.39,8.781,2.4117,0.74882,2.2579,0.13115,0,0,1.1177
5.3063,1,114.39,8.781,2.4133,0.7518,2.2599,0.13115,0,0,1.1232
5.3119,1,114.42,8.7811,2.4151,0.75503,2.2548,0.13116,0,0,1.1285
5.3177,1,114.39,8.7811,2.4163,0.75602,2.2573,0.13117,0,0,1.1334
5.3233,1,114.38,8.7812,2.4168,0.75889,2.2602,0.13116,0,0,1.1379
5.3288,1,114.37,8.7813,2.4164,0.75973,2.2618,0.13114,0,0,1.1408
5.3342,1,114.37,8.7815,2.4152,0.76237,2.266,0.13114,0,0,1.1363
5.3394,1,114.37,8.7817,2.4138,0.7649,2.2705,0.13115,0,0,1.1261
5.3447,1,114.37,8.7819,2.4137,0.76733,2.2664,0.13115,0,0,1.117
5.35,1,114.38,8.7821,2.4158,0.76819,2.2607,0.13114,0,0,1.1113
5.3552,1,114.39,8.7822,2.4183,0.76839,2.2613,0.13114,0,0,1.1045
5.3604,1,114.4,8.7822,2.4199,0.76709,2.2587,0.13114,0,0,1.0962
5.3659,1,114.41,8.7823,2.4183,0.76327,2.2665,0.13114,0,0,1.0905
5.3715,1,114.36,8.7825,2.4082,0.75892,2.2995,0.13112,0,0,1.0781
5.3772,1,114.24,8.7828,2.3975,0.75005,2.3291,0.13107,0,0,1.0663
5.3829,1,114.07,8.7833,2.3827,0.73976,2.3504,0.13099,0,0,1.0545
5.3885,1,113.93,8.7837,2.3696,0.72897,2.3572,0.13095,0,0,1.044
5.3939,1,113.87,8.7842,2.3593,0.71854,2.3629,0.13091,0,0,1.035
5.3993,1,113.81,8.7846,2.3522,0.70879,2.3698,0.13088,0,0,1.0278
5.4045,1,113.81,8.7848,2.3503,0.7002,2.3589,0.13087,0,0,1.022
5.4098,1,113.82,8.785,2.3476,0.69644,2.3398,0.13089,0,0,1.0177
5.4149,1,113.8,8.7853,2.3374,0.6901,2.3259,0.13088,0,0,1.0143
5.42,1,113.82,8.7861,2.3156,0.68341,2.3321,0.13085,0,0,1.0118
5.4252,1,113.7,8.7867,2.3059,0.67764,2.3642,0.13087,0,0,1.0107
5.4303,1,113.66,8.7874,2.3002,0.67711,2.4076,0.13083,0,0,1.0116
5.4356,1,113.63,8.7879,2.2988,0.67146,2.4125,0.13081,0,0,1.0113
5.4412,1,113.61,8.7883,2.2993,0.66867,2.4036,0.13084,0,0,1.0041
5.4469,1,113.59,8.7886,2.3017,0.67009,2.3785,0.13086,0,0,0.99797
5.4526,1,113.54,8.7889,2.3048,0.66713,2.3611,0.13086,0,0,0.99274
5.4583,1,113.51,8.7891,2.3085,0.6626,2.3481,0.13086,0,0,0.98824
5.464,1,113.47,8.7891,2.3151,0.66163,2.3407,0.13083,0,0,0.98427
5.4699,1,113.48,8.7891,2.3216,0.66348,2.3255,0.13081,0,0,0.98136
5.4757,1,113.53,8.7891,2.3286,0.66614,2.3102,0.13081,0,0,0.98464
5.4817,1,113.62,8.789,2.3365,0.66973,2.2966,0.13083,0,0,0.99274
5.4876,1,113.71,8.7889,2.3444,0.67527,2.2881,0.13086,0,0,1.0019
5.4937,1,113.79,8.7887,2.3518,0.68202,2.2799,0.1309,0,0,1.0106
5.4997,1,113.87,8.7886,2.3588,0.68918,2.2763,0.13094,0,0,1.0191
5.5058,1,113.94,8.7885,2.366,0.69637,2.2703,0.13099,0,0,1.0274
5.5119,1,114,8.7883,2.3727,0.70317,2.2607,0.131,0,0,1.0353
5.518,1,114.07,8.7882,2.3798,0.70954,2.2581,0.13101,0,0,1.0429
5.5241,1,114.14,8.788,2.3858,0.71554,2.2538,0.13104,0,0,1.05
5.5303,1,114.22,8.7877,2.3914,0.7211,2.248,0.13106,0,0,1.0566
5.5364,1,114.31,8.7875,2.3958,0.72633,2.2407,0.13109,0,0,1.0627
5.5425,1,114.38,8.7873,2.4006,0.73118,2.2317,0.13114,0,0,1.0686
5.5486,1,114.43,8.7871,2.405,0.73571,2.2259,0.13117,0,0,1.0741
5.5546,1,114.46,8.7868,2.4085,0.73995,2.2246,0.13119,0,0,1.0828
5.5606,1,114.49,8.7866,2.4109,0.74396,2.2215,0.13121,0,0,1.091
5.5666,1,114.49,8.7865,2.412,0.74777,2.2228,0.13119,0,0,1.0986
5.5725,1,114.5,8.7863,2.4126,0.75138,2.2256,0.13118,0,0,1.1056
5.5785,1,114.46,8.7862,2.413,0.75474,2.2291,0.13118,0,0,1.112
5.5843,1,114.47,8.7862,2.4131,0.75642,2.2331,0.13118,0,0,1.118
5.59,1,114.48,8.7861,2.4129,0.75929,2.2355,0.13118,0,0,1.1236
5.5956,1,114.46,8.7861,2.4128,0.76131,2.2399,0.13118,0,0,1.1288
5.6012,1,114.47,8.7861,2.4133,0.76288,2.2423,0.13118,0,0,1.1338
5.6068,1,114.48,8.7861,2.415,0.76537,2.2409,0.13119,0,0,1.1386
5.6124,1,114.49,8.786,2.4179,0.76771,2.2447,0.13121,0,0,1.1431
5.618,1,114.51,8.7858,2.4212,0.76783,2.2449,0.1312,0,0,1.1473
5.6235,1,114.5,8.7856,2.4244,0.76984,2.2539,0.13119,0,0,1.1511
5.6288,1,114.51,8.7854,2.4272,0.76783,2.2578,0.1312,0,0,1.1546
5.6342,1,114.45,8.7852,2.4296,0.76602,2.2585,0.1312,0,0,1.1501
5.6396,1,114.45,8.785,2.4315,0.7668,2.2558,0.13122,0,0,1.1469
5.6447,1,114.47,8.7847,2.4336,0.769,2.2486,0.13123,0,0,1.1432
5.6499,1,114.5,8.7843,2.4363,0.77112,2.2436,0.13125,0,0,1.1307
5.6555,1,114.52,8.7838,2.44,0.77099,2.241,0.13127,0,0,1.1195
5.6611,1,114.55,8.7831,2.4472,0.76885,2.2375,0.13129,0,0,1.1092
5.6669,1,114.57,8.7823,2.448,0.76595,2.2339,0.13132,0,0,1.1008
5.6728,1,114.59,8.7817,2.439,0.76241,2.2689,0.1313,0,0,1.0946
5.6786,1,114.53,8.7813,2.4242,0.7605,2.3189,0.13121,0,0,1.079
5.6843,1,114.35,8.781,2.4091,0.75456,2.3256,0.13113,0,0,1.0645
5.6899,1,114.18,8.7807,2.3945,0.74418,2.3404,0.13106,0,0,1.051
5.6953,1,114.07,8.7805,2.3822,0.73343,2.353,0.13099,0,0,1.0393
5.7007,1,113.98,8.7802,2.3714,0.72267,2.3613,0.13095,0,0,1.0299
5.7061,1,113.95,8.7799,2.3627,0.71214,2.3652,0.1309,0,0,1.023
5.7114,1,113.82,8.7797,2.3484,0.70056,2.3592,0.13085,0,0,1.0187
5.7168,1,113.66,8.7795,2.3361,0.69025,2.3573,0.13084,0,0,1.0169
5.7222,1,113.63,8.7793,2.3289,0.68431,2.3795,0.13083,0,0,1.0163
5.7278,1,113.68,8.7789,2.3247,0.68392,2.4032,0.13085,0,0,1.0164
5.7335,1,113.76,8.7784,2.3218,0.68102,2.412,0.13087,0,0,1.0038
5.7393,1,113.78,8.7779,2.3203,0.67107,2.3876,0.1309,0,0,0.99302
5.745,1,113.75,8.7773,2.3217,0.66732,2.3666,0.1309,0,0,0.98604
5.7506,1,113.69,8.7766,2.3247,0.66376,2.3509,0.1309,0,0,0.97994
5.7563,1,113.61,8.7758,2.3285,0.65695,2.3382,0.13089,0,0,0.97445
5.7621,1,113.64,8.7749,2.3356,0.65152,2.3138,0.13089,0,0,0.96965
5.7679,1,113.73,8.774,2.3448,0.64988,2.3,0.13089,0,0,0.96585
5.7738,1,113.81,8.7729,2.354,0.65279,2.2894,0.13091,0,0,0.9704
5.7797,1,113.88,8.7719,2.3627,0.65746,2.2832,0.13094,0,0,0.9753
5.7857,1,113.94,8.7709,2.3713,0.6645,2.2735,0.13097,0,0,0.98137
5.7918,1,114,8.77,2.3799,0.67185,2.265,0.13098,0,0,0.9903
5.7979,1,114.07,8.769,2.3882,0.67875,2.259,0.131,0,0,0.99864
5.804,1,114.14,8.7681,2.3964,0.68524,2.2532,0.13101,0,0,1.0065
5.8101,1,114.21,8.7672,2.4042,0.69129,2.2451,0.13104,0,0,1.0138
5.8161,1,114.28,8.7664,2.4119,0.69697,2.2393,0.13107,0,0,1.0206
5.8221,1,114.34,8.7655,2.4189,0.70229,2.2331,0.1311,0,0,1.027
5.8281,1,114.4,8.7647,2.4249,0.7073,2.2281,0.13112,0,0,1.0329
5.8341,1,114.45,8.764,2.4295,0.71206,2.2264,0.13114,0,0,1.0384
5.84,1,114.48,8.7633,2.4335,0.71659,2.2279,0.13116,0,0,1.0478
5.846,1,114.48,8.7627,2.4367,0.72094,2.2347,0.13119,0,0,1.0569
5.8519,1,114.5,8.7621,2.439,0.72511,2.2395,0.13121,0,0,1.0654
5.8579,1,114.51,8.7617,2.4403,0.72911,2.243,0.13124,0,0,1.0733
5.8638,1,114.52,8.7613,2.441,0.73297,2.2431,0.13122,0,0,1.0806
5.8697,1,114.52,8.7611,2.4412,0.73666,2.2466,0.1312,0,0,1.0874
5.8755,1,114.5,8.7609,2.4414,0.73959,2.2472,0.1312,0,0,1.0938
5.8812,1,114.52,8.7608,2.4417,0.74289,2.248,0.1312,0,0,1.0999
5.8867,1,114.54,8.7607,2.443,0.74462,2.2414,0.13117,0,0,1.1054
5.892,1,114.57,8.7606,2.4445,0.74739,2.2389,0.13118,0,0,1.1093
5.8972,1,114.59,8.7606,2.4463,0.75023,2.2436,0.1312,0,0,1.1037
5.9027,1,114.6,8.7606,2.4486,0.75285,2.2475,0.13122,0,0,1.1013
5.9081,1,114.54,8.7606,2.4514,0.75525,2.2472,0.13124,0,0,1.0993
5.9132,1,114.53,8.7605,2.4543,0.7575,2.2457,0.13125,0,0,1.096
5.9182,1,114.54,8.7605,2.4571,0.75812,2.2453,0.13123,0,0,1.0892
5.9238,1,114.55,8.7605,2.4601,0.75904,2.2563,0.13124,0,0,1.0864
5.9292,1,114.54,8.7604,2.4634,0.75847,2.2611,0.13126,0,0,1.0847
5.9349,1,114.5,8.7603,2.4685,0.75975,2.2574,0.13127,0,0,1.0849
5.9406,1,114.52,8.7602,2.4701,0.75906,2.2493,0.13129,0,0,1.0797
5.9464,1,114.56,8.7603,2.4641,0.7614,2.2782,0.13129,0,0,1.0747
5.9522,1,114.56,8.7604,2.4582,0.75861,2.3227,0.13124,0,0,1.0726
5.9579,1,114.36,8.7605,2.4527,0.75145,2.3399,0.13115,0,0,1.0729
5.9634,1,114.19,8.7607,2.4461,0.74569,2.3522,0.13106,0,0,1.0751
5.9688,1,114.06,8.7609,2.435,0.73681,2.3491,0.13102,0,0,1.0792
5.9741,1,113.97,8.7612,2.423,0.72779,2.3222,0.131,0,0,1.0854
5.9794,1,113.9,8.7615,2.4111,0.71882,2.3336,0.13097,0,0,1.0802
5.9846,1,113.87,8.7619,2.3967,0.70975,2.3407,0.13092,0,0,1.0742
5.9898,1,113.89,8.7624,2.3769,0.69972,2.3541,0.13083,0,0,1.0681
5.995,1,113.88,8.7629,2.3641,0.69035,2.3725,0.13082,0,0,1.0627
6.0001,1,113.82,8.7632,2.358,0.68543,2.3692,0.13084,0,0,1.0569
6.0057,1,113.77,8.7633,2.355,0.67974,2.3742,0.13085,0,0,1.052
6.0112,1,113.73,8.7631,2.353,0.67453,2.3851,0.13085,0,0,1.0473
6.0169,1,113.68,8.7629,2.3512,0.67115,2.3774,0.13087,0,0,1.0418
6.0226,1,113.7,8.7626,2.3491,0.67141,2.3575,0.13091,0,0,1.0237
6.0283,1,113.77,8.7622,2.3472,0.67213,2.3419,0.13094,0,0,1.0072
6.034,1,113.82,8.7617,2.3482,0.66871,2.3314,0.13095,0,0,0.99308
6.0396,1,113.74,8.761,2.351,0.66529,2.3249,0.13093,0,0,0.98349
6.0453,1,113.7,8.7602,2.3564,0.66366,2.3075,0.13092,0,0,0.97697
6.051,1,113.77,8.7594,2.3622,0.6577,2.2942,0.13092,0,0,0.97106
6.0568,1,113.84,8.7583,2.3712,0.65699,2.2855,0.13093,0,0,0.96593
6.0627,1,113.9,8.7572,2.3802,0.6621,2.2804,0.13095,0,0,0.96242
6.0687,1,113.95,8.756,2.3892,0.66913,2.2745,0.13098,0,0,0.96509
6.0748,1,114.01,8.7549,2.398,0.67632,2.2664,0.13102,0,0,0.96941
6.0809,1,114.07,8.7537,2.4072,0.68313,2.2558,0.13105,0,0,0.97629
6.0871,1,114.13,8.7526,2.4161,0.68952,2.2531,0.13107,0,0,0.98479
6.0933,1,114.2,8.7514,2.4246,0.69546,2.2456,0.13108,0,0,0.99287
6.0994,1,114.28,8.7503,2.4328,0.70096,2.2392,0.13108,0,0,1.0006
6.1055,1,114.36,8.7492,2.4404,0.70609,2.2345,0.1311,0,0,1.008
6.1116,1,114.43,8.748,2.4476,0.71086,2.2271,0.13114,0,0,1.0152
6.1176,1,114.48,8.747,2.4532,0.71532,2.2239,0.13118,0,0,1.022
6.1236,1,114.51,8.746,2.4571,0.7195,2.2219,0.13121,0,0,1.0301
6.1296,1,114.54,8.745,2.4599,0.72349,2.225,0.13123,0,0,1.0398
6.1356,1,114.56,8.7441,2.4626,0.72728,2.2272,0.13124,0,0,1.0489
6.1415,1,114.55,8.7433,2.4643,0.73091,2.2321,0.13124,0,0,1.0574
6.1475,1,114.56,8.7426,2.465,0.7344,2.2378,0.13124,0,0,1.0652
6.1534,1,114.58,8.742,2.4651,0.73777,2.2428,0.13124,0,0,1.0726
6.1594,1,114.59,8.7415,2.465,0.741,2.2451,0.13123,0,0,1.0796
6.1654,1,114.58,8.741,2.4649,0.74362,2.2447,0.13125,0,0,1.0863
6.1713,1,114.55,8.7406,2.466,0.74657,2.2403,0.13124,0,0,1.0926
6.1771,1,114.59,8.7402,2.4674,0.74928,2.2364,0.13122,0,0,1.0983
6.1828,1,114.61,8.7399,2.4692,0.75179,2.2425,0.1312,0,0,1.1037
6.1884,1,114.63,8.7396,2.471,0.75315,2.247,0.13121,0,0,1.1089
6.1939,1,114.62,8.7393,2.4735,0.75533,2.2498,0.13123,0,0,1.1137
6.1991,1,114.63,8.7391,2.476,0.75753,2.2472,0.13125,0,0,1.1187
6.2046,1,114.62,8.7388,2.4785,0.75959,2.2458,0.13127,0,0,1.1234
6.2101,1,114.63,8.7386,2.4808,0.76146,2.2543,0.13128,0,0,1.1278
6.2152,1,114.65,8.7384,2.4832,0.7632,2.2514,0.1313,0,0,1.1319
6.2203,1,114.59,8.7381,2.4863,0.76145,2.248,0.13132,0,0,1.1362
6.2257,1,114.6,8.7378,2.4906,0.75955,2.247,0.13131,0,0,1.1403
6.2312,1,114.62,8.7376,2.4887,0.75949,2.2488,0.1313,0,0,1.1442
6.2366,1,114.6,8.7376,2.4824,0.75918,2.2927,0.1313,0,0,1.1464
6.242,1,114.57,8.7376,2.4761,0.75703,2.3176,0.13126,0,0,1.1298
6.2475,1,114.38,8.7377,2.4699,0.7524,2.3579,0.13116,0,0,1.1148
6.253,1,114.21,8.7377,2.4648,0.74434,2.3651,0.13107,0,0,1.1027
6.2585,1,114.09,8.7377,2.4576,0.73508,2.3781,0.131,0,0,1.0934
6.2638,1,113.99,8.7379,2.448,0.72573,2.3881,0.13096,0,0,1.0868
6.2691,1,113.9,8.738,2.4381,0.71638,2.3804,0.13094,0,0,1.0759
6.2744,1,113.76,8.7382,2.4248,0.70689,2.3737,0.1309,0,0,1.0626
6.2797,1,113.68,8.7388,2.4041,0.69651,2.3691,0.13083,0,0,1.0496
6.285,1,113.71,8.7392,2.391,0.68659,2.371,0.13078,0,0,1.0375
6.2904,1,113.7,8.7395,2.3841,0.6778,2.3694,0.13073,0,0,1.0266
6.2958,1,113.75,8.7396,2.3815,0.67541,2.3779,0.13076,0,0,1.0172
