time_h,bc_rate_frac,P_bar,T_C,subcooling_C,holdup,v_m_mps,f_slug_Hz,phi_hydrate,deposit_mm,Phi_SH
21.383,1,120.19,31.997,-27.748,0.51737,2.2444,0.12949,0,0,0.01019
21.389,1,120.08,31.997,-27.754,0.5152,2.2905,0.12944,0,0,0.0098868
21.395,1,119.94,31.998,-27.764,0.51231,2.341,0.12937,0,0,0.0094532
21.4,1,119.77,31.999,-27.775,0.50887,2.3849,0.12929,0,0,0.0089618
21.406,1,119.61,31.999,-27.786,0.50507,2.4157,0.12922,0,0,0.0084814
21.412,1,119.47,32,-27.796,0.50111,2.4313,0.12916,0,0,0.008064
21.417,1,119.36,32.001,-27.804,0.49715,2.4347,0.12911,0,0,0.0077289
21.423,1,119.28,32.002,-27.81,0.49326,2.4309,0.12907,0,0,0.0074691
21.428,1,119.22,32.003,-27.815,0.48953,2.4239,0.12904,0,0,0.0072703
21.434,1,119.18,32.004,-27.818,0.48601,2.4154,0.12903,0,0,0.007119
21.44,1,119.15,32.004,-27.821,0.48275,2.4069,0.12901,0,0,0.0070038
21.446,1,119.13,32.005,-27.822,0.47978,2.3989,0.12901,0,0,0.0069158
21.451,1,119.12,32.005,-27.824,0.47713,2.3916,0.129,0,0,0.0068483
21.457,1,119.12,32.005,-27.824,0.47481,2.3852,0.129,0,0,0.0067966
21.463,1,119.11,32.006,-27.825,0.47281,2.3795,0.12899,0,0,0.0067573
21.469,1,119.11,32.006,-27.825,0.47114,2.3745,0.12899,0,0,0.0067281
21.475,1,119.11,32.006,-27.826,0.46977,2.3699,0.12899,0,0,0.0067075
21.481,1,119.11,32.006,-27.826,0.46869,2.3658,0.12899,0,0,0.0066943
21.487,1,119.12,32.006,-27.825,0.46791,2.3579,0.129,0,0,0.0067063
21.493,1,119.15,32.006,-27.823,0.46749,2.3394,0.12901,0,0,0.0067852
21.499,1,119.19,32.006,-27.82,0.46732,2.3305,0.12903,0,0,0.0068619
21.505,1,119.22,32.005,-27.818,0.46742,2.323,0.12904,0,0,0.0069409
21.511,1,119.25,32.005,-27.816,0.46783,2.3176,0.12906,0,0,0.0070187
21.517,1,119.28,32.005,-27.814,0.46852,2.3123,0.12907,0,0,0.0070996
21.523,1,119.31,32.004,-27.811,0.46952,2.3078,0.12908,0,0,0.0071827
21.529,1,119.34,32.004,-27.809,0.47082,2.3033,0.1291,0,0,0.0072704
21.535,1,119.36,32.004,-27.807,0.47242,2.2988,0.12911,0,0,0.0073638
21.541,1,119.4,32.003,-27.805,0.47433,2.2932,0.12913,0,0,0.007469
21.547,1,119.43,32.003,-27.802,0.47652,2.2874,0.12914,0,0,0.0075845
21.553,1,119.46,32.003,-27.799,0.47897,2.2817,0.12916,0,0,0.0077087
21.56,1,119.5,32.002,-27.797,0.48166,2.2761,0.12917,0,0,0.0078406
21.566,1,119.54,32.002,-27.794,0.48456,2.2701,0.12919,0,0,0.0079825
21.572,1,119.58,32.002,-27.791,0.48765,2.2637,0.12921,0,0,0.0081348
21.578,1,119.63,32.001,-27.788,0.49089,2.2566,0.12923,0,0,0.0082999
21.585,1,119.67,32.001,-27.785,0.49424,2.2505,0.12925,0,0,0.0084702
21.591,1,119.72,32.001,-27.781,0.49766,2.2447,0.12927,0,0,0.0086449
21.597,1,119.76,32.001,-27.778,0.50107,2.241,0.12929,0,0,0.0088127
21.604,1,119.8,32.001,-27.776,0.50438,2.2401,0.12931,0,0,0.0089626
21.61,1,119.83,32,-27.774,0.50751,2.24,0.12932,0,0,0.0090966
21.616,1,119.86,32,-27.772,0.51037,2.2399,0.12934,0,0,0.0092184
21.622,1,119.89,32,-27.769,0.5129,2.2358,0.12935,0,0,0.00935
21.628,1,119.96,32,-27.765,0.51519,2.2148,0.12938,0,0,0.0095761
21.634,1,120.04,32,-27.759,0.51705,2.1994,0.12942,0,0,0.0098199
21.64,1,120.12,31.999,-27.754,0.51841,2.1892,0.12946,0,0,0.010052
21.647,1,120.18,31.999,-27.749,0.51916,2.1894,0.12948,0,0,0.010223
21.653,1,120.22,31.998,-27.747,0.51929,2.1963,0.1295,0,0,0.010325
21.658,1,120.23,31.998,-27.746,0.51871,2.2139,0.1295,0,0,0.010325
21.664,1,120.19,31.997,-27.748,0.51737,2.2444,0.12949,0,0,0.01019
21.67,1,120.08,31.997,-27.754,0.5152,2.2905,0.12944,0,0,0.0098868
21.676,1,119.94,31.998,-27.764,0.51231,2.341,0.12937,0,0,0.0094533
21.682,1,119.77,31.999,-27.775,0.50887,2.3849,0.12929,0,0,0.0089618
21.687,1,119.61,31.999,-27.786,0.50507,2.4157,0.12922,0,0,0.0084814
21.693,1,119.47,32,-27.796,0.50111,2.4313,0.12916,0,0,0.008064
21.698,1,119.36,32.001,-27.804,0.49715,2.4347,0.12911,0,0,0.0077289
21.704,1,119.28,32.002,-27.81,0.49326,2.431,0.12907,0,0,0.0074691
21.71,1,119.22,32.003,-27.815,0.48953,2.4239,0.12904,0,0,0.0072703
21.715,1,119.18,32.004,-27.818,0.48601,2.4155,0.12903,0,0,0.007119
21.721,1,119.15,32.004,-27.821,0.48275,2.4069,0.12901,0,0,0.0070038
21.727,1,119.13,32.005,-27.822,0.47978,2.3989,0.12901,0,0,0.0069158
21.733,1,119.12,32.005,-27.824,0.47713,2.3916,0.129,0,0,0.0068483
21.738,1,119.12,32.005,-27.824,0.47481,2.3852,0.129,0,0,0.0067966
21.744,1,119.11,32.006,-27.825,0.47281,2.3795,0.12899,0,0,0.0067573
21.75,1,119.11,32.006,-27.825,0.47114,2.3745,0.12899,0,0,0.0067281
21.756,1,119.11,32.006,-27.826,0.46977,2.3699,0.12899,0,0,0.0067075
21.762,1,119.11,32.006,-27.826,0.46869,2.3658,0.12899,0,0,0.0066943
21.768,1,119.12,32.006,-27.825,0.46791,2.3579,0.129,0,0,0.0067063
21.774,1,119.15,32.006,-27.823,0.46749,2.3394,0.12901,0,0,0.0067852
21.78,1,119.19,32.006,-27.82,0.46732,2.3305,0.12903,0,0,0.0068619
21.786,1,119.22,32.005,-27.818,0.46743,2.323,0.12904,0,0,0.0069408
21.792,1,119.25,32.005,-27.816,0.46783,2.3176,0.12906,0,0,0.0070187
21.798,1,119.28,32.005,-27.814,0.46852,2.3123,0.12907,0,0,0.0070996
21.804,1,119.31,32.004,-27.811,0.46952,2.3078,0.12908,0,0,0.0071827
21.81,1,119.34,32.004,-27.809,0.47082,2.3033,0.1291,0,0,0.0072704
21.816,1,119.36,32.004,-27.807,0.47242,2.2988,0.12911,0,0,0.0073638
21.822,1,119.4,32.003,-27.805,0.47433,2.2932,0.12913,0,0,0.007469
21.828,1,119.43,32.003,-27.802,0.47652,2.2874,0.12914,0,0,0.0075845
21.835,1,119.46,32.003,-27.799,0.47897,2.2817,0.12916,0,0,0.0077087
21.841,1,119.5,32.002,-27.797,0.48166,2.2761,0.12917,0,0,0.0078406
21.847,1,119.54,32.002,-27.794,0.48456,2.2701,0.12919,0,0,0.0079825
21.853,1,119.58,32.002,-27.791,0.48765,2.2637,0.12921,0,0,0.0081348
21.86,1,119.63,32.001,-27.788,0.49089,2.2566,0.12923,0,0,0.0082999
21.866,1,119.67,32.001,-27.785,0.49424,2.2505,0.12925,0,0,0.0084702
21.872,1,119.72,32.001,-27.781,0.49766,2.2447,0.12927,0,0,0.0086449
21.878,1,119.76,32.001,-27.778,0.50107,2.241,0.12929,0,0,0.0088127
21.885,1,119.8,32.001,-27.776,0.50438,2.2401,0.12931,0,0,0.0089626
21.891,1,119.83,32,-27.774,0.50751,2.24,0.12932,0,0,0.0090966
21.897,1,119.86,32,-27.772,0.51037,2.2399,0.12934,0,0,0.0092184
21.903,1,119.89,32,-27.769,0.5129,2.2358,0.12935,0,0,0.00935
21.91,1,119.96,32,-27.765,0.51519,2.2148,0.12938,0,0,0.0095761
21.916,1,120.04,32,-27.759,0.51705,2.1994,0.12942,0,0,0.0098198
21.922,1,120.12,31.999,-27.754,0.51841,2.1892,0.12946,0,0,0.010052
21.928,1,120.18,31.999,-27.749,0.51916,2.1894,0.12948,0,0,0.010223
21.934,1,120.22,31.998,-27.747,0.51929,2.1963,0.1295,0,0,0.010325
21.94,1,120.23,31.998,-27.746,0.51871,2.2139,0.1295,0,0,0.010325
21.946,1,120.19,31.997,-27.748,0.51737,2.2444,0.12949,0,0,0.01019
21.951,1,120.08,31.997,-27.754,0.5152,2.2905,0.12944,0,0,0.0098869
21.957,1,119.94,31.998,-27.764,0.51231,2.341,0.12937,0,0,0.0094533
21.963,1,119.77,31.999,-27.775,0.50887,2.3849,0.12929,0,0,0.0089619
21.968,1,119.61,31.999,-27.786,0.50507,2.4157,0.12922,0,0,0.0084815
21.974,1,119.47,32,-27.796,0.50112,2.4313,0.12916,0,0,0.008064
21.98,1,119.36,32.001,-27.804,0.49715,2.4347,0.12911,0,0,0.007729
21.985,1,119.28,32.002,-27.81,0.49326,2.431,0.12907,0,0,0.0074691
21.991,1,119.22,32.003,-27.815,0.48953,2.4239,0.12904,0,0,0.0072703
21.997,1,119.18,32.004,-27.818,0.48601,2.4155,0.12903,0,0,0.007119
22.002,1,119.15,32.004,-27.821,0.48275,2.4069,0.12901,0,0,0.0070038
22.008,1,119.13,32.005,-27.822,0.47978,2.3989,0.12901,0,0,0.0069158
22.014,1,119.12,32.005,-27.824,0.47713,2.3916,0.129,0,0,0.0068483
22.02,1,119.12,32.005,-27.824,0.47481,2.3852,0.129,0,0,0.0067966
22.026,1,119.11,32.006,-27.825,0.47281,2.3795,0.12899,0,0,0.0067573
22.031,1,119.11,32.006,-27.825,0.47114,2.3745,0.12899,0,0,0.0067281
22.037,1,119.11,32.006,-27.826,0.46977,2.3699,0.12899,0,0,0.0067075
22.043,1,119.11,32.006,-27.826,0.46869,2.3658,0.12899,0,0,0.0066943
22.049,1,119.12,32.006,-27.825,0.46791,2.3579,0.129,0,0,0.0067063
22.055,1,119.15,32.006,-27.823,0.46749,2.3394,0.12901,0,0,0.0067852
22.061,1,119.19,32.006,-27.82,0.46732,2.3305,0.12903,0,0,0.0068619
22.067,1,119.22,32.005,-27.818,0.46743,2.323,0.12904,0,0,0.0069408
22.073,1,119.25,32.005,-27.816,0.46783,2.3176,0.12906,0,0,0.0070187
22.079,1,119.28,32.005,-27.814,0.46852,2.3123,0.12907,0,0,0.0070996
22.085,1,119.31,32.004,-27.811,0.46952,2.3078,0.12908,0,0,0.0071827
22.091,1,119.34,32.004,-27.809,0.47082,2.3033,0.1291,0,0,0.0072704
22.097,1,119.36,32.004,-27.807,0.47242,2.2988,0.12911,0,0,0.0073638
22.103,1,119.4,32.003,-27.805,0.47433,2.2932,0.12913,0,0,0.007469
22.11,1,119.43,32.003,-27.802,0.47652,2.2874,0.12914,0,0,0.0075844
22.116,1,119.46,32.003,-27.799,0.47897,2.2817,0.12916,0,0,0.0077087
22.122,1,119.5,32.002,-27.797,0.48166,2.2761,0.12917,0,0,0.0078406
22.128,1,119.54,32.002,-27.794,0.48456,2.2701,0.12919,0,0,0.0079825
22.135,1,119.58,32.002,-27.791,0.48765,2.2637,0.12921,0,0,0.0081348
22.141,1,119.63,32.001,-27.788,0.49089,2.2566,0.12923,0,0,0.0082999
22.147,1,119.67,32.001,-27.785,0.49424,2.2505,0.12925,0,0,0.0084702
22.153,1,119.72,32.001,-27.781,0.49766,2.2447,0.12927,0,0,0.0086449
22.16,1,119.76,32.001,-27.778,0.50107,2.241,0.12929,0,0,0.0088127
22.166,1,119.8,32.001,-27.776,0.50438,2.2401,0.12931,0,0,0.0089626
22.172,1,119.83,32,-27.774,0.50751,2.24,0.12932,0,0,0.0090966
22.178,1,119.86,32,-27.772,0.51037,2.2399,0.12934,0,0,0.0092184
22.185,1,119.89,32,-27.769,0.5129,2.2358,0.12935,0,0,0.00935
22.191,1,119.96,32,-27.765,0.51519,2.2148,0.12938,0,0,0.0095761
22.197,1,120.04,32,-27.759,0.51705,2.1994,0.12942,0,0,0.0098198
22.203,1,120.12,31.999,-27.754,0.51841,2.1892,0.12946,0,0,0.010052
22.209,1,120.18,31.999,-27.749,0.51916,2.1894,0.12948,0,0,0.010223
22.215,1,120.22,31.998,-27.747,0.51929,2.1963,0.1295,0,0,0.010325
22.221,1,120.23,31.998,-27.746,0.51871,2.2139,0.1295,0,0,0.010325
22.227,1,120.19,31.997,-27.748,0.51737,2.2444,0.12949,0,0,0.01019
22.233,1,120.08,31.997,-27.754,0.5152,2.2905,0.12944,0,0,0.0098869
22.238,1,119.94,31.998,-27.764,0.51231,2.341,0.12937,0,0,0.0094534
22.244,1,119.77,31.999,-27.775,0.50887,2.3849,0.12929,0,0,0.0089619
22.25,1,119.61,31.999,-27.786,0.50507,2.4157,0.12922,0,0,0.0084815
22.255,1,119.47,32,-27.796,0.50112,2.4313,0.12916,0,0,0.0080641
22.261,1,119.36,32.001,-27.804,0.49715,2.4347,0.12911,0,0,0.007729
22.266,1,119.28,32.002,-27.81,0.49326,2.431,0.12907,0,0,0.0074691
22.272,1,119.22,32.003,-27.815,0.48953,2.4239,0.12904,0,0,0.0072703
22.278,1,119.18,32.004,-27.818,0.48601,2.4155,0.12903,0,0,0.007119
22.283,1,119.15,32.004,-27.821,0.48275,2.4069,0.12901,0,0,0.0070038
22.289,1,119.13,32.005,-27.822,0.47978,2.3989,0.12901,0,0,0.0069158
22.295,1,119.12,32.005,-27.824,0.47713,2.3916,0.129,0,0,0.0068483
22.301,1,119.12,32.005,-27.824,0.47481,2.3852,0.129,0,0,0.0067966
22.307,1,119.11,32.006,-27.825,0.47282,2.3795,0.12899,0,0,0.0067573
22.313,1,119.11,32.006,-27.825,0.47114,2.3745,0.12899,0,0,0.0067281
22.319,1,119.11,32.006,-27.826,0.46977,2.3699,0.12899,0,0,0.0067074
22.324,1,119.11,32.006,-27.826,0.46869,2.3658,0.12899,0,0,0.0066943
22.33,1,119.12,32.006,-27.825,0.46791,2.3579,0.129,0,0,0.0067063
22.336,1,119.15,32.006,-27.823,0.46749,2.3394,0.12901,0,0,0.0067851
22.342,1,119.19,32.006,-27.82,0.46732,2.3305,0.12903,0,0,0.0068619
22.348,1,119.22,32.005,-27.818,0.46743,2.323,0.12904,0,0,0.0069408
22.354,1,119.25,32.005,-27.816,0.46783,2.3176,0.12906,0,0,0.0070187
22.36,1,119.28,32.005,-27.814,0.46852,2.3123,0.12907,0,0,0.0070995
22.366,1,119.31,32.004,-27.811,0.46952,2.3078,0.12908,0,0,0.0071827
22.372,1,119.34,32.004,-27.809,0.47082,2.3033,0.1291,0,0,0.0072704
22.378,1,119.36,32.004,-27.807,0.47242,2.2988,0.12911,0,0,0.0073638
22.385,1,119.4,32.003,-27.805,0.47433,2.2932,0.12913,0,0,0.007469
22.391,1,119.43,32.003,-27.802,0.47652,2.2874,0.12914,0,0,0.0075844
22.397,1,119.46,32.003,-27.799,0.47897,2.2817,0.12916,0,0,0.0077086
22.403,1,119.5,32.002,-27.797,0.48166,2.2761,0.12917,0,0,0.0078406
22.409,1,119.54,32.002,-27.794,0.48456,2.2701,0.12919,0,0,0.0079825
22.416,1,119.58,32.002,-27.791,0.48765,2.2637,0.12921,0,0,0.0081348
22.422,1,119.63,32.001,-27.788,0.49089,2.2566,0.12923,0,0,0.0082999
22.428,1,119.67,32.001,-27.785,0.49424,2.2505,0.12925,0,0,0.0084701
22.435,1,119.72,32.001,-27.781,0.49766,2.2447,0.12927,0,0,0.0086449
22.441,1,119.76,32.001,-27.778,0.50107,2.241,0.12929,0,0,0.0088127
22.447,1,119.8,32.001,-27.776,0.50439,2.2401,0.12931,0,0,0.0089626
22.453,1,119.83,32,-27.774,0.50751,2.24,0.12932,0,0,0.0090966
22.46,1,119.86,32,-27.772,0.51037,2.2399,0.12934,0,0,0.0092184
22.466,1,119.89,32,-27.769,0.5129,2.2358,0.12935,0,0,0.0093499
22.472,1,119.96,32,-27.765,0.51519,2.2148,0.12938,0,0,0.009576
22.478,1,120.04,32,-27.759,0.51705,2.1995,0.12942,0,0,0.0098197
22.484,1,120.12,31.999,-27.754,0.51841,2.1892,0.12946,0,0,0.010052
22.49,1,120.18,31.999,-27.749,0.51917,2.1894,0.12948,0,0,0.010223
22.496,1,120.22,31.998,-27.747,0.51929,2.1963,0.1295,0,0,0.010325
22.502,1,120.23,31.998,-27.746,0.51871,2.2139,0.1295,0,0,0.010325
22.508,1,120.19,31.997,-27.748,0.51737,2.2444,0.12949,0,0,0.01019
22.514,1,120.08,31.997,-27.754,0.51521,2.2905,0.12944,0,0,0.0098869
22.52,1,119.94,31.998,-27.764,0.51231,2.341,0.12937,0,0,0.0094534
22.525,1,119.77,31.999,-27.775,0.50887,2.3849,0.12929,0,0,0.008962
22.531,1,119.61,31.999,-27.786,0.50507,2.4157,0.12922,0,0,0.0084815
22.536,1,119.47,32,-27.796,0.50112,2.4313,0.12916,0,0,0.0080641
22.542,1,119.36,32.001,-27.804,0.49715,2.4347,0.12911,0,0,0.007729
22.548,1,119.28,32.002,-27.81,0.49326,2.431,0.12907,0,0,0.0074691
22.553,1,119.22,32.003,-27.815,0.48953,2.4239,0.12904,0,0,0.0072703
22.559,1,119.18,32.004,-27.818,0.48601,2.4155,0.12903,0,0,0.007119
22.565,1,119.15,32.004,-27.821,0.48275,2.4069,0.12901,0,0,0.0070038
22.57,1,119.13,32.005,-27.822,0.47978,2.3989,0.12901,0,0,0.0069157
22.576,1,119.12,32.005,-27.824,0.47713,2.3916,0.129,0,0,0.0068483
22.582,1,119.12,32.005,-27.824,0.47481,2.3852,0.129,0,0,0.0067966
22.588,1,119.11,32.006,-27.825,0.47282,2.3795,0.12899,0,0,0.0067573
22.594,1,119.11,32.006,-27.825,0.47114,2.3745,0.12899,0,0,0.0067281
22.6,1,119.11,32.006,-27.826,0.46977,2.3699,0.12899,0,0,0.0067074
22.606,1,119.11,32.006,-27.826,0.46869,2.3658,0.12899,0,0,0.0066943
22.612,1,119.12,32.006,-27.825,0.46791,2.3579,0.129,0,0,0.0067063
22.618,1,119.15,32.006,-27.823,0.46749,2.3394,0.12901,0,0,0.0067851
22.623,1,119.19,32.006,-27.82,0.46732,2.3305,0.12903,0,0,0.0068619
22.629,1,119.22,32.005,-27.818,0.46743,2.323,0.12904,0,0,0.0069408
22.635,1,119.25,32.005,-27.816,0.46783,2.3176,0.12906,0,0,0.0070187
22.641,1,119.28,32.005,-27.814,0.46852,2.3123,0.12907,0,0,0.0070995
22.647,1,119.31,32.004,-27.811,0.46952,2.3078,0.12908,0,0,0.0071827
22.654,1,119.34,32.004,-27.809,0.47082,2.3033,0.1291,0,0,0.0072703
22.66,1,119.36,32.004,-27.807,0.47242,2.2988,0.12911,0,0,0.0073638
22.666,1,119.4,32.003,-27.805,0.47433,2.2932,0.12913,0,0,0.007469
22.672,1,119.43,32.003,-27.802,0.47652,2.2874,0.12914,0,0,0.0075844
22.678,1,119.46,32.003,-27.799,0.47897,2.2817,0.12916,0,0,0.0077086
22.684,1,119.5,32.002,-27.797,0.48166,2.2761,0.12917,0,0,0.0078406
22.691,1,119.54,32.002,-27.794,0.48456,2.2701,0.12919,0,0,0.0079825
22.697,1,119.58,32.002,-27.791,0.48765,2.2637,0.12921,0,0,0.0081348
22.703,1,119.63,32.001,-27.788,0.49089,2.2566,0.12923,0,0,0.0082999
22.71,1,119.67,32.001,-27.785,0.49424,2.2505,0.12925,0,0,0.0084701
22.716,1,119.72,32.001,-27.781,0.49766,2.2447,0.12927,0,0,0.0086449
22.722,1,119.76,32.001,-27.778,0.50107,2.241,0.12929,0,0,0.0088127
22.728,1,119.8,32.001,-27.776,0.50439,2.2401,0.12931,0,0,0.0089626
22.735,1,119.83,32,-27.774,0.50751,2.24,0.12932,0,0,0.0090966
22.741,1,119.86,32,-27.772,0.51037,2.2399,0.12934,0,0,0.0092184
22.747,1,119.89,32,-27.769,0.5129,2.2358,0.12935,0,0,0.0093499
22.753,1,119.96,32,-27.765,0.51519,2.2148,0.12938,0,0,0.009576
22.759,1,120.04,32,-27.759,0.51705,2.1995,0.12942,0,0,0.0098197
22.765,1,120.12,31.999,-27.754,0.51841,2.1892,0.12946,0,0,0.010052
22.771,1,120.18,31.999,-27.749,0.51917,2.1894,0.12948,0,0,0.010223
22.777,1,120.22,31.998,-27.747,0.51929,2.1963,0.1295,0,0,0.010325
22.783,1,120.23,31.998,-27.746,0.51871,2.2139,0.1295,0,0,0.010325
22.789,1,120.19,31.997,-27.748,0.51737,2.2444,0.12949,0,0,0.01019
22.795,1,120.08,31.997,-27.754,0.51521,2.2905,0.12944,0,0,0.009887
22.801,1,119.94,31.998,-27.764,0.51231,2.3409,0.12937,0,0,0.0094535
22.807,1,119.77,31.999,-27.775,0.50887,2.3849,0.12929,0,0,0.008962
22.812,1,119.61,31.999,-27.786,0.50507,2.4157,0.12922,0,0,0.0084816
22.818,1,119.47,32,-27.796,0.50112,2.4313,0.12916,0,0,0.0080641
22.823,1,119.36,32.001,-27.804,0.49715,2.4347,0.12911,0,0,0.007729
22.829,1,119.28,32.002,-27.81,0.49326,2.431,0.12907,0,0,0.0074691
22.834,1,119.22,32.003,-27.815,0.48953,2.4239,0.12904,0,0,0.0072703
22.84,1,119.18,32.004,-27.818,0.48601,2.4155,0.12903,0,0,0.007119
22.846,1,119.15,32.004,-27.821,0.48275,2.4069,0.12901,0,0,0.0070038
22.852,1,119.13,32.005,-27.822,0.47978,2.3989,0.12901,0,0,0.0069157
22.857,1,119.12,32.005,-27.824,0.47713,2.3916,0.129,0,0,0.0068483
22.863,1,119.12,32.005,-27.824,0.47481,2.3852,0.129,0,0,0.0067965
22.869,1,119.11,32.006,-27.825,0.47282,2.3795,0.12899,0,0,0.0067573
22.875,1,119.11,32.006,-27.825,0.47114,2.3745,0.12899,0,0,0.0067281
22.881,1,119.11,32.006,-27.826,0.46977,2.3699,0.12899,0,0,0.0067074
22.887,1,119.11,32.006,-27.826,0.46869,2.3658,0.12899,0,0,0.0066943
22.893,1,119.12,32.006,-27.825,0.46791,2.3579,0.129,0,0,0.0067063
22.899,1,119.15,32.006,-27.823,0.46749,2.3394,0.12901,0,0,0.0067851
22.905,1,119.19,32.006,-27.82,0.46733,2.3305,0.12903,0,0,0.0068619
22.911,1,119.22,32.005,-27.818,0.46743,2.323,0.12904,0,0,0.0069408
22.917,1,119.25,32.005,-27.816,0.46783,2.3176,0.12906,0,0,0.0070187
22.923,1,119.28,32.005,-27.814,0.46852,2.3123,0.12907,0,0,0.0070995
22.929,1,119.31,32.004,-27.811,0.46952,2.3078,0.12908,0,0,0.0071827
22.935,1,119.34,32.004,-27.809,0.47082,2.3033,0.1291,0,0,0.0072703
22.941,1,119.36,32.004,-27.807,0.47242,2.2988,0.12911,0,0,0.0073638
22.947,1,119.4,32.003,-27.805,0.47433,2.2932,0.12913,0,0,0.007469
22.953,1,119.43,32.003,-27.802,0.47652,2.2874,0.12914,0,0,0.0075844
22.959,1,119.46,32.003,-27.799,0.47897,2.2817,0.12916,0,0,0.0077086
22.966,1,119.5,32.002,-27.797,0.48166,2.2761,0.12917,0,0,0.0078406
22.972,1,119.54,32.002,-27.794,0.48456,2.2701,0.12919,0,0,0.0079825
22.978,1,119.58,32.002,-27.791,0.48765,2.2637,0.12921,0,0,0.0081348
22.984,1,119.63,32.001,-27.788,0.49089,2.2566,0.12923,0,0,0.0082999
22.991,1,119.67,32.001,-27.785,0.49424,2.2505,0.12925,0,0,0.0084701
22.997,1,119.72,32.001,-27.781,0.49766,2.2447,0.12927,0,0,0.0086449
23.003,1,119.76,32.001,-27.778,0.50107,2.241,0.12929,0,0,0.0088127
23.01,1,119.8,32.001,-27.776,0.50439,2.2401,0.12931,0,0,0.0089626
23.016,1,119.83,32,-27.774,0.50751,2.24,0.12932,0,0,0.0090966
23.022,1,119.86,32,-27.772,0.51037,2.2399,0.12934,0,0,0.0092184
23.028,1,119.89,32,-27.769,0.5129,2.2358,0.12935,0,0,0.0093499
23.034,1,119.96,32,-27.765,0.51519,2.2148,0.12938,0,0,0.0095759
23.04,1,120.04,32,-27.759,0.51705,2.1995,0.12942,0,0,0.0098196
23.047,1,120.12,31.999,-27.754,0.51841,2.1892,0.12946,0,0,0.010052
23.053,1,120.18,31.999,-27.749,0.51917,2.1894,0.12948,0,0,0.010223
23.059,1,120.22,31.998,-27.747,0.51929,2.1963,0.1295,0,0,0.010325
23.065,1,120.23,31.998,-27.746,0.51871,2.2139,0.1295,0,0,0.010325
23.07,1,120.19,31.997,-27.748,0.51737,2.2444,0.12949,0,0,0.010191
23.076,1,120.08,31.997,-27.754,0.51521,2.2905,0.12944,0,0,0.009887
23.082,1,119.94,31.998,-27.764,0.51231,2.3409,0.12937,0,0,0.0094535
23.088,1,119.77,31.999,-27.775,0.50887,2.3849,0.12929,0,0,0.0089621
23.093,1,119.61,31.999,-27.786,0.50507,2.4157,0.12922,0,0,0.0084816
23.099,1,119.47,32,-27.796,0.50112,2.4313,0.12916,0,0,0.0080641
23.104,1,119.36,32.001,-27.804,0.49715,2.4347,0.12911,0,0,0.007729
23.11,1,119.28,32.002,-27.81,0.49326,2.431,0.12907,0,0,0.0074691
23.116,1,119.22,32.003,-27.815,0.48953,2.4239,0.12904,0,0,0.0072703
23.121,1,119.18,32.004,-27.818,0.48601,2.4155,0.12903,0,0,0.007119
23.127,1,119.15,32.004,-27.821,0.48275,2.4069,0.12901,0,0,0.0070038
23.133,1,119.13,32.005,-27.822,0.47978,2.3989,0.12901,0,0,0.0069157
23.139,1,119.12,32.005,-27.824,0.47713,2.3917,0.129,0,0,0.0068482
23.145,1,119.12,32.005,-27.824,0.47481,2.3852,0.129,0,0,0.0067965
23.15,1,119.11,32.006,-27.825,0.47282,2.3795,0.12899,0,0,0.0067572
23.156,1,119.11,32.006,-27.825,0.47114,2.3745,0.12899,0,0,0.0067281
23.162,1,119.11,32.006,-27.826,0.46977,2.3699,0.12899,0,0,0.0067074
23.168,1,119.11,32.006,-27.826,0.46869,2.3658,0.12899,0,0,0.0066942
23.174,1,119.12,32.006,-27.825,0.46791,2.3579,0.129,0,0,0.0067063
23.18,1,119.15,32.006,-27.823,0.46749,2.3394,0.12901,0,0,0.0067851
23.186,1,119.19,32.006,-27.82,0.46733,2.3305,0.12903,0,0,0.0068619
23.192,1,119.22,32.005,-27.818,0.46743,2.323,0.12904,0,0,0.0069408
23.198,1,119.25,32.005,-27.816,0.46783,2.3176,0.12906,0,0,0.0070187
23.204,1,119.28,32.005,-27.814,0.46852,2.3123,0.12907,0,0,0.0070995
23.21,1,119.31,32.004,-27.811,0.46952,2.3078,0.12908,0,0,0.0071826
23.216,1,119.34,32.004,-27.809,0.47082,2.3033,0.1291,0,0,0.0072703
23.222,1,119.36,32.004,-27.807,0.47242,2.2989,0.12911,0,0,0.0073638
23.228,1,119.4,32.003,-27.805,0.47433,2.2932,0.12913,0,0,0.007469
23.234,1,119.43,32.003,-27.802,0.47652,2.2874,0.12914,0,0,0.0075844
23.241,1,119.46,32.003,-27.799,0.47897,2.2817,0.12916,0,0,0.0077086
23.247,1,119.5,32.002,-27.797,0.48166,2.2761,0.12917,0,0,0.0078406
23.253,1,119.54,32.002,-27.794,0.48456,2.2701,0.12919,0,0,0.0079825
23.259,1,119.58,32.002,-27.791,0.48765,2.2637,0.12921,0,0,0.0081348
23.266,1,119.63,32.001,-27.788,0.49089,2.2566,0.12923,0,0,0.0082999
23.272,1,119.67,32.001,-27.785,0.49424,2.2505,0.12925,0,0,0.0084701
23.278,1,119.72,32.001,-27.781,0.49766,2.2447,0.12927,0,0,0.0086449
23.285,1,119.76,32.001,-27.778,0.50107,2.241,0.12929,0,0,0.0088127
23.291,1,119.8,32.001,-27.776,0.50439,2.2401,0.12931,0,0,0.0089626
