time_h,bc_rate_frac,P_bar,T_C,subcooling_C,holdup,v_m_mps,f_slug_Hz,phi_hydrate,deposit_mm,Phi_SH
2.0622,1,75.931,23.186,4.5866,0.29154,3.9087,0.22188,0.062565,0,1.8477
2.0635,1,75.932,23.185,4.588,0.29144,3.908,0.22187,0.062624,0,1.8483
2.0648,1,75.933,23.185,4.5895,0.29134,3.9074,0.22186,0.062684,0,1.849
2.066,1,75.934,23.184,4.5909,0.29124,3.9067,0.22186,0.062746,0,1.8497
2.0673,1,75.935,23.183,4.5924,0.29114,3.9061,0.22185,0.062809,0,1.8504
2.0686,1,75.937,23.183,4.5938,0.29104,3.9054,0.22185,0.062873,0,1.8511
2.0698,1,75.938,23.182,4.5953,0.29095,3.9048,0.22184,0.062938,0,1.8518
2.0711,1,75.939,23.181,4.5967,0.29085,3.9042,0.22184,0.063005,0,1.8524
2.0724,1,75.941,23.181,4.5982,0.29076,3.9036,0.22183,0.063073,0,1.8531
2.0737,1,75.942,23.18,4.5996,0.29067,3.9029,0.22183,0.063143,0,1.8538
2.0749,1,75.943,23.179,4.6011,0.29059,3.9023,0.22182,0.063214,0,1.8545
2.0762,1,75.945,23.179,4.6025,0.29051,3.9018,0.22182,0.063303,0,1.8552
2.0775,1,75.946,23.178,4.604,0.29043,3.9012,0.22182,0.063421,0,1.8559
2.0787,1,75.947,23.178,4.6054,0.29035,3.9006,0.22181,0.063539,0,1.8566
2.08,1,75.949,23.177,4.6068,0.29028,3.9,0.22181,0.063657,0,1.8574
2.0813,1,75.95,23.177,4.6082,0.29021,3.8995,0.2218,0.063776,0,1.8581
2.0825,1,75.951,23.176,4.6096,0.29015,3.8989,0.2218,0.063894,0,1.8588
2.0838,1,75.952,23.176,4.611,0.29008,3.8984,0.2218,0.064013,0,1.8595
2.0851,1,75.953,23.175,4.6123,0.29002,3.8978,0.22179,0.064132,0,1.8602
2.0863,1,75.954,23.175,4.6136,0.28996,3.8973,0.22179,0.064252,0,1.8609
2.0876,1,75.956,23.174,4.6149,0.2899,3.8968,0.22179,0.064372,0,1.8616
2.0889,1,75.957,23.174,4.6161,0.28984,3.8963,0.22179,0.064492,0,1.8623
2.0902,1,75.958,23.173,4.6173,0.28979,3.8958,0.22178,0.064613,0,1.863
2.0914,1,75.958,23.173,4.6185,0.28974,3.8953,0.22178,0.064734,0,1.8637
2.0927,1,75.959,23.173,4.6197,0.28969,3.8948,0.22178,0.064855,0,1.8645
2.094,1,75.96,23.172,4.6209,0.28964,3.8943,0.22178,0.064977,0,1.8652
2.0952,1,75.961,23.172,4.6221,0.28959,3.8939,0.22178,0.0651,0,1.8659
2.0965,1,75.961,23.172,4.6232,0.28954,3.8934,0.22178,0.065222,0,1.8666
2.0978,1,75.962,23.171,4.6244,0.2895,3.893,0.22178,0.065345,0,1.8673
2.099,1,75.962,23.171,4.6256,0.28953,3.8925,0.22178,0.065469,0,1.868
2.1003,1,75.963,23.171,4.6268,0.28959,3.8921,0.22178,0.065593,0,1.8687
2.1016,1,75.963,23.171,4.6281,0.28965,3.8917,0.22178,0.065718,0,1.8694
2.1029,1,75.963,23.17,4.6294,0.28971,3.8913,0.22179,0.065843,0,1.8701
2.1041,1,75.963,23.17,4.6308,0.28977,3.8908,0.22179,0.065968,0,1.8708
2.1054,1,75.963,23.17,4.6322,0.28984,3.8904,0.22179,0.066094,0,1.8715
2.1067,1,75.963,23.17,4.6337,0.2899,3.89,0.2218,0.06622,0,1.8722
2.1079,1,75.963,23.17,4.6353,0.28996,3.8897,0.2218,0.066347,0,1.8729
2.1092,1,75.963,23.17,4.637,0.29003,3.8893,0.2218,0.066474,0,1.8736
2.1105,1,75.963,23.17,4.6386,0.29009,3.8889,0.22181,0.066601,0,1.8743
2.1117,1,75.963,23.169,4.64,0.29016,3.8885,0.22181,0.066729,0,1.875
2.113,1,75.962,23.169,4.6414,0.29023,3.8882,0.22182,0.066856,0,1.8757
2.1143,1,75.962,23.169,4.6427,0.2903,3.8878,0.22183,0.066985,0,1.8763
2.1156,1,75.961,23.169,4.6438,0.29037,3.8875,0.22183,0.067143,0,1.877
2.1168,1,75.961,23.169,4.645,0.29044,3.8871,0.22184,0.067325,0,1.8777
2.1181,1,75.96,23.168,4.6461,0.29051,3.8868,0.22185,0.067508,0,1.8776
2.1194,1,75.96,23.168,4.6472,0.29058,3.8865,0.22185,0.067692,0,1.8775
2.1206,1,75.959,23.168,4.6483,0.29065,3.8862,0.22186,0.067878,0,1.8773
2.1219,1,75.959,23.167,4.6495,0.29072,3.8858,0.22187,0.068066,0,1.8772
2.1232,1,75.958,23.166,4.6507,0.29079,3.8855,0.22188,0.068254,0,1.877
2.1244,1,75.958,23.166,4.6519,0.29087,3.8852,0.22189,0.068444,0,1.8769
2.1257,1,75.957,23.165,4.6531,0.29094,3.8849,0.2219,0.068635,0,1.8769
2.127,1,75.957,23.164,4.6544,0.29101,3.8846,0.22191,0.068828,0,1.8768
2.1283,1,75.957,23.163,4.6557,0.29109,3.8843,0.22191,0.069021,0,1.8768
2.1295,1,75.956,23.162,4.6569,0.29116,3.884,0.22192,0.069216,0,1.8768
2.1308,1,75.956,23.161,4.6581,0.29124,3.8837,0.22192,0.069411,0,1.8768
2.1321,1,75.956,23.16,4.6593,0.29132,3.8834,0.22193,0.069608,0,1.8768
2.1333,1,75.956,23.159,4.6606,0.29139,3.8831,0.22194,0.069805,0,1.8769
2.1346,1,75.949,23.158,4.6619,0.29147,3.8829,0.22194,0.070004,0,1.8769
2.1359,1,75.938,23.157,4.6633,0.29155,3.8826,0.22195,0.070203,0,1.8771
2.1371,1,75.927,23.155,4.6648,0.29162,3.8823,0.22196,0.070404,0,1.8772
2.1384,1,75.915,23.154,4.6663,0.2917,3.882,0.22196,0.070605,0,1.8773
2.1397,1,75.903,23.152,4.6679,0.29178,3.8818,0.22197,0.070807,0,1.8775
2.141,1,75.892,23.151,4.6696,0.29185,3.8815,0.22197,0.07101,0,1.8776
2.1422,1,75.88,23.149,4.6713,0.29193,3.8812,0.22197,0.071214,0,1.8778
2.1435,1,75.869,23.147,4.6731,0.29201,3.8809,0.22197,0.07142,0,1.878
2.1448,1,75.857,23.145,4.675,0.29209,3.8807,0.22197,0.071626,0,1.8782
2.146,1,75.846,23.144,4.677,0.29216,3.8804,0.22197,0.071833,0,1.8784
2.1473,1,75.834,23.142,4.679,0.29224,3.8801,0.22197,0.072041,0,1.8787
2.1486,1,75.824,23.14,4.6811,0.29232,3.8799,0.22197,0.07225,0,1.879
2.1498,1,75.816,23.138,4.6832,0.2924,3.8796,0.22197,0.07246,0,1.8793
2.1511,1,75.809,23.136,4.6855,0.29247,3.8793,0.22197,0.07267,0,1.8797
2.1524,1,75.802,23.134,4.6878,0.29255,3.8791,0.22197,0.072881,0,1.8801
2.1537,1,75.796,23.132,4.6901,0.29263,3.8788,0.22197,0.073092,0,1.8806
2.1549,1,75.789,23.13,4.6925,0.2927,3.8785,0.22197,0.073304,0,1.8811
2.1562,1,75.784,23.128,4.695,0.29278,3.8782,0.22197,0.073516,0,1.8817
2.1575,1,75.778,23.125,4.6976,0.29285,3.8779,0.22197,0.073729,0,1.8822
2.1587,1,75.773,23.123,4.7003,0.29293,3.8776,0.22197,0.073942,0,1.8828
2.16,1,75.769,23.121,4.703,0.293,3.8773,0.22197,0.074155,0,1.8833
2.1613,1,75.765,23.119,4.7058,0.29308,3.877,0.22196,0.074369,0,1.8838
2.1625,1,75.761,23.116,4.7086,0.29315,3.8767,0.22196,0.074583,0,1.8843
2.1638,1,75.759,23.114,4.7116,0.29323,3.8763,0.22196,0.074797,0,1.8848
2.1651,1,75.757,23.111,4.7147,0.2933,3.876,0.22196,0.075012,0,1.8853
2.1663,1,75.755,23.109,4.7178,0.29337,3.8756,0.22195,0.075226,0,1.8859
2.1676,1,75.754,23.106,4.7211,0.29344,3.8753,0.22195,0.075441,0,1.8864
2.1689,1,75.754,23.104,4.7245,0.29351,3.8749,0.22195,0.075656,0,1.8869
2.1702,1,75.754,23.101,4.728,0.29359,3.8744,0.22194,0.075871,0,1.8874
2.1714,1,75.754,23.098,4.7317,0.29366,3.874,0.22194,0.076086,0,1.8879
2.1727,1,75.755,23.096,4.7354,0.29372,3.8735,0.22194,0.0763,0,1.8884
2.174,1,75.756,23.093,4.7394,0.29379,3.873,0.22193,0.076514,0,1.8889
2.1752,1,75.758,23.09,4.7435,0.29386,3.8725,0.22193,0.076728,0,1.8894
2.1765,1,75.759,23.087,4.7477,0.29393,3.8719,0.22193,0.076941,0,1.8899
2.1778,1,75.761,23.084,4.7519,0.29399,3.8713,0.22192,0.077153,0,1.8904
2.179,1,75.763,23.081,4.7561,0.29406,3.8706,0.22192,0.077365,0,1.8909
2.1803,1,75.765,23.078,4.7603,0.29412,3.8698,0.22191,0.077575,0,1.8914
2.1816,1,75.767,23.075,4.7643,0.29419,3.8685,0.22191,0.077784,0,1.8919
2.1829,1,75.77,23.072,4.7683,0.29425,3.8676,0.2219,0.077992,0,1.8924
2.1841,1,75.773,23.069,4.7722,0.29432,3.867,0.2219,0.0782,0,1.8929
2.1854,1,75.775,23.066,4.7759,0.29438,3.8672,0.22189,0.078406,0,1.8933
2.1867,1,75.778,23.064,4.7797,0.29443,3.8676,0.22189,0.07861,0,1.8938
2.1879,1,75.781,23.061,4.7833,0.29449,3.8682,0.22188,0.078813,0,1.8943
2.1892,1,75.784,23.058,4.7869,0.29454,3.8689,0.22188,0.079014,0,1.8947
2.1905,1,75.787,23.055,4.7904,0.29459,3.8697,0.22187,0.079213,0,1.8951
2.1917,1,75.791,23.052,4.7939,0.29464,3.8705,0.22187,0.07941,0,1.8956
2.193,1,75.794,23.049,4.7974,0.29468,3.8712,0.22186,0.079606,0,1.896
2.1943,1,75.798,23.046,4.8008,0.29473,3.8719,0.22186,0.0798,0,1.8964
2.1956,1,75.801,23.044,4.8041,0.29477,3.8725,0.22185,0.079994,0,1.8968
2.1968,1,75.805,23.041,4.8073,0.29481,3.8731,0.22185,0.080187,0,1.8971
2.1981,1,75.808,23.038,4.8104,0.29486,3.8736,0.22184,0.08038,0,1.8975
2.1994,1,75.812,23.035,4.8134,0.2949,3.8742,0.22184,0.080571,0,1.8978
2.2006,1,75.816,23.033,4.8164,0.29494,3.8751,0.22183,0.080761,0,1.8981
2.2019,1,75.819,23.03,4.8192,0.29497,3.8763,0.22183,0.080948,0,1.8984
2.2032,1,75.823,23.027,4.8221,0.29501,3.8777,0.22182,0.081133,0,1.8987
2.2044,1,75.827,23.025,4.8249,0.29504,3.879,0.22182,0.081314,0,1.8989
2.2057,1,75.831,23.022,4.8277,0.29508,3.8787,0.22181,0.081491,0,1.8991
2.207,1,75.835,23.019,4.8305,0.29511,3.8783,0.22181,0.081663,0,1.8993
2.2083,1,75.838,23.017,4.8333,0.29514,3.8779,0.2218,0.081832,0,1.8995
2.2095,1,75.856,23.014,4.8361,0.29518,3.8775,0.22178,0.081996,0,1.8996
2.2108,1,75.88,23.011,4.8389,0.29521,3.8771,0.22176,0.082156,0,1.8998
2.2121,1,75.905,23.009,4.8417,0.29524,3.8767,0.22173,0.082311,0,1.9002
2.2133,1,75.928,23.006,4.8446,0.29528,3.8763,0.22171,0.082464,0,1.9008
2.2146,1,75.951,23.003,4.8474,0.29531,3.8758,0.22169,0.082612,0,1.9014
2.2159,1,75.973,23.001,4.8502,0.29535,3.8755,0.22166,0.082757,0,1.902
2.2171,1,75.995,22.998,4.8531,0.29538,3.8751,0.22164,0.082899,0,1.9026
2.2184,1,76.017,22.995,4.8559,0.29541,3.8747,0.22162,0.083038,0,1.9031
2.2197,1,76.037,22.993,4.8588,0.29545,3.8743,0.2216,0.083174,0,1.9036
2.221,1,76.057,22.99,4.8617,0.29549,3.8739,0.22158,0.083308,0,1.904
2.2222,1,76.077,22.987,4.8645,0.29552,3.8735,0.22156,0.083439,0,1.9044
2.2235,1,76.095,22.985,4.8674,0.29556,3.8731,0.22154,0.083567,0,1.9048
2.2248,1,76.113,22.982,4.8703,0.29559,3.8727,0.22152,0.083694,0,1.9052
2.226,1,76.129,22.979,4.8731,0.29563,3.8723,0.2215,0.083818,0,1.9055
2.2273,1,76.145,22.977,4.876,0.29567,3.8719,0.22149,0.083941,0,1.9058
2.2286,1,76.159,22.974,4.8788,0.29571,3.8716,0.22147,0.084062,0,1.906
2.2298,1,76.172,22.972,4.8817,0.29574,3.8712,0.22146,0.084182,0,1.9062
2.2311,1,76.185,22.969,4.8845,0.29578,3.8708,0.22145,0.0843,0,1.9064
2.2324,1,76.196,22.966,4.8873,0.29582,3.8704,0.22144,0.084417,0,1.9065
2.2337,1,76.206,22.964,4.8901,0.29586,3.8701,0.22143,0.084532,0,1.9065
2.2349,1,76.216,22.961,4.8928,0.2959,3.8697,0.22142,0.084647,0,1.9066
2.2362,1,76.224,22.959,4.8956,0.29594,3.8693,0.22141,0.084762,0,1.9066
2.2375,1,76.231,22.957,4.8983,0.29598,3.869,0.2214,0.084875,0,1.9065
2.2387,1,76.237,22.954,4.901,0.29603,3.8686,0.22139,0.084986,0,1.9065
2.24,1,76.242,22.952,4.9037,0.29607,3.8682,0.22139,0.085095,0,1.9063
2.2413,1,76.245,22.949,4.9063,0.29611,3.8679,0.22138,0.085204,0,1.9062
2.2425,1,76.248,22.947,4.9089,0.29615,3.8675,0.22138,0.08531,0,1.906
2.2438,1,76.25,22.945,4.9115,0.2962,3.8672,0.22138,0.085415,0,1.9058
2.2451,1,76.25,22.942,4.914,0.29624,3.8668,0.22138,0.085519,0,1.9055
2.2463,1,76.25,22.94,4.9165,0.29628,3.8665,0.22137,0.085621,0,1.9052
2.2476,1,76.249,22.938,4.919,0.29633,3.8661,0.22137,0.085721,0,1.9049
2.2489,1,76.252,22.936,4.9219,0.29637,3.8658,0.22137,0.08582,0,1.9044
2.2502,1,76.261,22.934,4.9252,0.29642,3.8655,0.22136,0.085917,0,1.9039
2.2514,1,76.272,22.932,4.9289,0.29646,3.8651,0.22135,0.086012,0,1.9032
2.2527,1,76.286,22.93,4.9326,0.29651,3.8648,0.22134,0.086106,0,1.9024
2.254,1,76.301,22.928,4.9365,0.29655,3.8645,0.22132,0.086198,0,1.9016
2.2552,1,76.316,22.927,4.9403,0.2966,3.8641,0.22131,0.086289,0,1.9006
2.2565,1,76.332,22.925,4.9441,0.29665,3.8638,0.22129,0.086378,0,1.8995
2.2578,1,76.349,22.923,4.9479,0.29669,3.8635,0.22127,0.086466,0,1.8983
2.259,1,76.365,22.922,4.9516,0.29674,3.8632,0.22126,0.086552,0,1.897
2.2603,1,76.381,22.92,4.9553,0.29679,3.8628,0.22124,0.086637,0,1.8956
2.2616,1,76.397,22.919,4.9588,0.29684,3.8625,0.22123,0.086721,0,1.8942
2.2629,1,76.412,22.917,4.9624,0.29688,3.8622,0.22121,0.086803,0,1.8926
2.2641,1,76.428,22.916,4.9658,0.29693,3.8619,0.2212,0.086884,0,1.8909
2.2654,1,76.443,22.914,4.9692,0.29698,3.8616,0.22118,0.086964,0,1.8892
2.2667,1,76.458,22.913,4.9725,0.29703,3.8613,0.22117,0.087043,0,1.8874
2.2679,1,76.473,22.911,4.9758,0.29708,3.861,0.22115,0.08712,0,1.8855
2.2692,1,76.487,22.91,4.979,0.29713,3.8606,0.22114,0.087197,0,1.8835
2.2705,1,76.502,22.908,4.9821,0.29718,3.8603,0.22113,0.087272,0,1.8815
2.2717,1,76.516,22.907,4.9852,0.29722,3.86,0.22111,0.087346,0,1.8794
2.273,1,76.53,22.905,4.9883,0.29727,3.8597,0.2211,0.087419,0,1.8772
2.2743,1,76.545,22.904,4.9913,0.29732,3.8594,0.22109,0.08749,0,1.875
2.2756,1,76.559,22.903,4.9942,0.29737,3.8591,0.22107,0.087561,0,1.8726
2.2768,1,76.573,22.901,4.9971,0.29742,3.8588,0.22106,0.087631,0,1.8703
2.2781,1,76.587,22.9,5,0.29747,3.8585,0.22105,0.0877,0,1.8678
2.2794,1,76.602,22.898,5.0028,0.29752,3.8581,0.22103,0.087769,0,1.8653
2.2806,1,76.616,22.897,5.0056,0.29757,3.8578,0.22102,0.087836,0,1.8627
2.2819,1,76.631,22.895,5.0084,0.29762,3.8575,0.22101,0.087903,0,1.8601
2.2832,1,76.645,22.894,5.0111,0.29767,3.8572,0.22099,0.087969,0,1.8574
2.2844,1,76.66,22.893,5.0137,0.29772,3.8568,0.22098,0.088035,0,1.8547
2.2857,1,76.674,22.891,5.0163,0.29777,3.8565,0.22097,0.0881,0,1.8519
2.287,1,76.689,22.89,5.0189,0.29782,3.8562,0.22095,0.088165,0,1.849
2.2883,1,76.698,22.888,5.0214,0.29787,3.8559,0.22094,0.08823,0,1.8459
2.2895,1,76.706,22.887,5.0239,0.29792,3.8556,0.22092,0.088294,0,1.8428
2.2908,1,76.714,22.885,5.0264,0.29797,3.8552,0.22091,0.088357,0,1.8397
2.2921,1,76.722,22.884,5.0287,0.29802,3.8549,0.2209,0.088421,0,1.8365
2.2933,1,76.731,22.883,5.031,0.29807,3.8546,0.22088,0.088484,0,1.8332
2.2946,1,76.739,22.881,5.0333,0.29812,3.8543,0.22087,0.088547,0,1.83
2.2959,1,76.746,22.88,5.0354,0.29817,3.8539,0.22086,0.08861,0,1.8267
2.2971,1,76.75,22.879,5.0375,0.29822,3.8536,0.22085,0.088672,0,1.8234
2.2984,1,76.754,22.877,5.0395,0.29827,3.8533,0.22084,0.088735,0,1.8201
2.2997,1,76.758,22.876,5.0414,0.29832,3.853,0.22083,0.088797,0,1.8176
2.301,1,76.762,22.875,5.0432,0.29837,3.8526,0.22082,0.088859,0,1.8174
2.3022,1,76.765,22.873,5.045,0.29842,3.8523,0.22081,0.088922,0,1.8172
2.3035,1,76.767,22.872,5.0466,0.29847,3.852,0.2208,0.088984,0,1.817
2.3048,1,76.77,22.871,5.0482,0.29852,3.8517,0.2208,0.089046,0,1.8168
2.306,1,76.771,22.87,5.0496,0.29857,3.8513,0.22079,0.089108,0,1.8166
2.3073,1,76.772,22.869,5.051,0.29862,3.851,0.22079,0.08917,0,1.8164
2.3086,1,76.773,22.867,5.0523,0.29867,3.8507,0.22079,0.089209,0,1.8162
2.3098,1,76.772,22.866,5.0535,0.29872,3.8504,0.22079,0.089204,0,1.8159
2.3111,1,76.771,22.865,5.0546,0.29877,3.8501,0.22079,0.089199,0,1.8157
2.3124,1,76.769,22.865,5.0554,0.29882,3.8497,0.22079,0.089194,0,1.8154
2.3137,1,76.765,22.864,5.0561,0.29887,3.8494,0.2208,0.089188,0,1.8152
2.3149,1,76.757,22.864,5.0564,0.29892,3.8491,0.22081,0.089181,0,1.8149
2.3162,1,76.747,22.864,5.0564,0.29897,3.8488,0.22082,0.089175,0,1.8146
2.3175,1,76.734,22.864,5.056,0.29902,3.8484,0.22083,0.089168,0,1.8143
2.3187,1,76.719,22.865,5.0551,0.29907,3.8481,0.22085,0.08916,0,1.814
2.32,1,76.703,22.867,5.0538,0.29912,3.8478,0.22086,0.089152,0,1.8137
2.3213,1,76.685,22.869,5.0521,0.29917,3.8474,0.22088,0.089144,0,1.8133
2.3225,1,76.666,22.871,5.0498,0.29922,3.8471,0.2209,0.089135,0,1.813
2.3238,1,76.646,22.874,5.0471,0.29927,3.8468,0.22093,0.089125,0,1.8126
2.3251,1,76.624,22.877,5.0439,0.29932,3.8465,0.22095,0.089116,0,1.8122
2.3263,1,76.6,22.881,5.0402,0.29937,3.8462,0.22098,0.089106,0,1.8118
2.3276,1,76.573,22.886,5.036,0.29942,3.8458,0.22101,0.089095,0,1.8114
2.3289,1,76.544,22.891,5.0313,0.29947,3.8455,0.22104,0.089084,0,1.811
2.3302,1,76.514,22.896,5.026,0.29951,3.8452,0.22107,0.089073,0,1.8106
2.3314,1,76.484,22.902,5.0202,0.29956,3.8449,0.2211,0.089061,0,1.8101
2.3327,1,76.455,22.908,5.0139,0.29961,3.8446,0.22114,0.089048,0,1.8096
2.334,1,76.427,22.915,5.0071,0.29966,3.8442,0.22117,0.089036,0,1.8092
2.3352,1,76.401,22.922,4.9999,0.29971,3.8439,0.2212,0.089023,0,1.8087
2.3365,1,76.376,22.93,4.9921,0.29976,3.8436,0.22121,0.089009,0,1.8081
2.3378,1,76.359,22.938,4.984,0.29981,3.8433,0.22122,0.088995,0,1.8076
2.339,1,76.357,22.946,4.9754,0.29986,3.843,0.22122,0.088979,0,1.8071
2.3403,1,76.354,22.955,4.9663,0.29991,3.8427,0.22123,0.088961,0,1.8065
2.3416,1,76.352,22.965,4.957,0.29996,3.8424,0.22124,0.088941,0,1.8059
2.3429,1,76.35,22.974,4.9477,0.30001,3.842,0.22124,0.08892,0,1.8053
2.3441,1,76.348,22.984,4.9385,0.30006,3.8417,0.22125,0.088897,0,1.8047
2.3454,1,76.345,22.994,4.9293,0.30011,3.8414,0.22126,0.088872,0,1.8041
2.3467,1,76.343,23.004,4.9201,0.30016,3.8411,0.22126,0.088846,0,1.8034
2.3479,1,76.34,23.014,4.9107,0.30021,3.8408,0.22127,0.088818,0,1.8028
2.3492,1,76.338,23.025,4.9012,0.30026,3.8405,0.22128,0.088788,0,1.8021
2.3505,1,76.335,23.036,4.8916,0.30031,3.8402,0.22129,0.088757,0,1.8014
2.3517,1,76.333,23.047,4.8817,0.30036,3.8398,0.22129,0.088725,0,1.8007
2.353,1,76.33,23.058,4.8717,0.30041,3.8395,0.2213,0.088691,0,1.8
2.3543,1,76.328,23.069,4.8615,0.30046,3.8392,0.22131,0.088656,0,1.7993
2.3556,1,76.325,23.081,4.851,0.3005,3.8389,0.22132,0.08862,0,1.7985
2.3568,1,76.323,23.093,4.8404,0.30055,3.8386,0.22132,0.088583,0,1.7978
2.3581,1,76.32,23.104,4.8296,0.3006,3.8383,0.22133,0.088544,0,1.797
2.3594,1,76.317,23.116,4.8186,0.30066,3.838,0.22134,0.088504,0,1.7962
2.3606,1,76.314,23.129,4.8074,0.30071,3.8376,0.22135,0.088463,0,1.7954
2.3619,1,76.311,23.141,4.7961,0.30076,3.8373,0.22136,0.08842,0,1.7946
2.3632,1,76.309,23.153,4.7846,0.30081,3.837,0.22136,0.088376,0,1.7938
2.3644,1,76.306,23.166,4.773,0.30086,3.8367,0.22137,0.088331,0,1.793
2.3657,1,76.303,23.178,4.7612,0.30091,3.8364,0.22138,0.088284,0,1.7922
2.367,1,76.3,23.191,4.7494,0.30096,3.8361,0.22139,0.088236,0,1.7914
2.3683,1,76.297,23.203,4.7374,0.30101,3.8358,0.22139,0.088187,0,1.7905
2.3695,1,76.293,23.216,4.7253,0.30106,3.8355,0.2214,0.088137,0,1.7897
2.3708,1,76.287,23.229,4.7132,0.30111,3.8352,0.22141,0.088086,0,1.7889
2.3721,1,76.282,23.241,4.701,0.30116,3.8349,0.22142,0.088034,0,1.788
2.3733,1,76.276,23.254,4.6887,0.30121,3.8345,0.22143,0.08798,0,1.7871
2.3746,1,76.27,23.267,4.6764,0.30126,3.8342,0.22144,0.087926,0,1.7863
2.3759,1,76.263,23.28,4.664,0.30131,3.8339,0.22145,0.087871,0,1.7854
2.3771,1,76.257,23.292,4.6516,0.30136,3.8336,0.22146,0.087815,0,1.7845
2.3784,1,76.25,23.305,4.6392,0.30142,3.8333,0.22147,0.087758,0,1.7837
2.3797,1,76.243,23.317,4.6268,0.30147,3.833,0.22148,0.0877,0,1.7828
2.381,1,76.235,23.33,4.6144,0.30152,3.8327,0.22149,0.087642,0,1.7819
2.3822,1,76.227,23.342,4.602,0.30157,3.8324,0.2215,0.087583,0,1.781
2.3835,1,76.219,23.355,4.5895,0.30162,3.8321,0.22151,0.087523,0,1.7801
2.3848,1,76.208,23.367,4.5769,0.30167,3.8318,0.22152,0.087462,0,1.7792
2.386,1,76.196,23.379,4.5643,0.30172,3.8315,0.22154,0.087401,0,1.7783
2.3873,1,76.182,23.391,4.5515,0.30178,3.8312,0.22155,0.087339,0,1.7773
2.3886,1,76.166,23.403,4.5386,0.30183,3.8309,0.22157,0.087276,0,1.7764
2.3898,1,76.15,23.415,4.5258,0.30188,3.8306,0.22159,0.087213,0,1.7755
2.3911,1,76.132,23.427,4.5129,0.30193,3.8303,0.22161,0.087149,0,1.7745
2.3924,1,76.114,23.438,4.5001,0.30198,3.83,0.22163,0.087084,0,1.7736
2.3937,1,76.096,23.45,4.4873,0.30203,3.8297,0.22165,0.08702,0,1.7726
2.3949,1,76.077,23.461,4.4746,0.30209,3.8294,0.22167,0.086954,0,1.7717
2.3962,1,76.057,23.473,4.4619,0.30214,3.8291,0.22169,0.086889,0,1.7707
2.3975,1,76.037,23.484,4.4492,0.30219,3.8288,0.22171,0.086823,0,1.7698
2.3987,1,76.016,23.495,4.4367,0.30224,3.8285,0.22173,0.086757,0,1.7688
2.4,1,75.994,23.506,4.424,0.3023,3.8282,0.22176,0.086691,0,1.7679
2.4013,1,75.969,23.517,4.4113,0.30235,3.8279,0.22178,0.086625,0,1.7669
2.4025,1,75.944,23.527,4.3985,0.3024,3.8277,0.22181,0.086559,0,1.7659
2.4038,1,75.917,23.538,4.3858,0.30245,3.8274,0.22184,0.086493,0,1.765
2.4051,1,75.891,23.548,4.3731,0.30251,3.8271,0.22187,0.086427,0,1.764
2.4063,1,75.865,23.558,4.3605,0.30256,3.8268,0.2219,0.086361,0,1.7631
2.4076,1,75.839,23.568,4.3481,0.30261,3.8265,0.22192,0.086295,0,1.7622
2.4089,1,75.813,23.578,4.3358,0.30266,3.8262,0.22195,0.08623,0,1.7612
2.4102,1,75.788,23.587,4.3237,0.30272,3.826,0.22198,0.086165,0,1.7603
2.4114,1,75.764,23.588,4.3117,0.30277,3.8257,0.222,0.0861,0,1.7594
2.4127,1,75.74,23.588,4.2999,0.30282,3.8254,0.22203,0.086081,0,1.7584
2.414,1,75.718,23.589,4.2883,0.30287,3.8251,0.22205,0.086123,0,1.7575
2.4152,1,75.696,23.59,4.2769,0.30293,3.8249,0.22208,0.086165,0,1.7566
2.4165,1,75.676,23.591,4.2657,0.30298,3.8246,0.2221,0.086208,0,1.7557
2.4178,1,75.669,23.592,4.2621,0.30303,3.8243,0.22212,0.086251,0,1.7548
2.419,1,75.675,23.593,4.2605,0.30309,3.8241,0.22214,0.086294,0,1.7539
2.4203,1,75.681,23.594,4.2589,0.30314,3.8238,0.22216,0.086338,0,1.753
2.4216,1,75.687,23.594,4.2572,0.30319,3.8235,0.22218,0.086383,0,1.7522
2.4229,1,75.693,23.595,4.2556,0.30325,3.8232,0.2222,0.086428,0,1.7513
2.4241,1,75.699,23.596,4.2539,0.3033,3.823,0.22222,0.086474,0,1.7505
2.4254,1,75.706,23.596,4.2523,0.30335,3.8227,0.22224,0.08652,0,1.7497
2.4267,1,75.713,23.597,4.2506,0.3034,3.8224,0.22224,0.086567,0,1.7488
2.4279,1,75.719,23.598,4.2489,0.30346,3.8222,0.22223,0.086614,0,1.748
2.4292,1,75.726,23.598,4.2473,0.30351,3.8219,0.22223,0.086662,0,1.7472
2.4305,1,75.733,23.599,4.2457,0.30356,3.822,0.22222,0.086711,0,1.7464
2.4317,1,75.74,23.599,4.2441,0.30362,3.8227,0.22222,0.08676,0,1.7456
2.433,1,75.746,23.599,4.2426,0.30367,3.8234,0.22221,0.08681,0,1.7449
2.4343,1,75.753,23.6,4.2411,0.30373,3.8241,0.22221,0.08686,0,1.7441
2.4356,1,75.759,23.6,4.2397,0.30378,3.8247,0.2222,0.086911,0,1.7433
2.4368,1,75.765,23.6,4.2383,0.30383,3.8254,0.2222,0.086963,0,1.7426
2.4381,1,75.77,23.6,4.2369,0.30389,3.826,0.2222,0.087015,0,1.7418
2.4394,1,75.776,23.601,4.2356,0.30394,3.8266,0.22219,0.087068,0,1.7406
2.4406,1,75.781,23.601,4.2343,0.30399,3.8272,0.22219,0.087122,0,1.7395
